Ano_Treino_1,Ano_Treino_2,Ano_Teste,MAE_Geral,ME_Geral,MAPE_Geral,RMSE_Geral,R2_Geral,Raca_MAE_Priv,Raca_MAE_Unpriv,Disp_MAE_Raca,Raca_ME_Priv,Raca_ME_Unpriv,Disp_ME_Raca,Raca_MAPE_Priv,Raca_MAPE_Unpriv,Disp_MAPE_Raca,Gen_MAE_Priv,Gen_MAE_Unpriv,Disp_MAE_Gen,Gen_ME_Priv,Gen_ME_Unpriv,Disp_ME_Gen,Gen_MAPE_Priv,Gen_MAPE_Unpriv,Disp_MAPE_Gen
2019,2021,2021,28051.093359374998,964.8602,1.3622462423642476,56952.59511230248,0.408675807317098,29251.9135546875,23475.46154947917,5776.452005208334,251.80685,3682.26,3430.4531,1.2680024727185568,1.7213895630836487,0.4533870903650919,34232.46739583333,21310.231067708333,12922.236328124998,773.59607,1173.5281,483.9688,1.3368813196818037,1.3899212471644082,0.05778003851572674
2019,2021,2022,29684.8037109375,-3653.904,1.30477241675059,62375.06911956383,0.3906769037246704,31121.6638671875,25251.582486979165,5870.081380208333,-4681.8037,-482.4713,4199.3315,1.2159891764322917,1.5787002205848695,0.3627110441525777,35956.05651041667,22899.846744791666,13056.209765625,-4636.977,-2590.3037,2046.6735,1.2647091587384542,1.3481174429257712,0.0834082841873169
2014,2015,2017,24085.434114583335,-2400.1194,1.1635913133621216,51452.25463103713,0.4065712928771973,24936.66171875,20016.929817708333,4919.731901041667,-2953.619,245.37059,3198.989,1.0944076935450235,1.4942595799763998,0.39985188643137615,29788.364583333332,17912.6435546875,11875.721028645834,-3505.0354,-1204.1697,2300.866,1.1218677600224813,1.2087525089581808,0.08688474893569946
2014,2015,2018,25067.8833984375,-4294.2827,1.1691359718640646,54248.16639468471,0.3793524007002513,25983.479296875,20612.720247395835,5370.759049479167,-5049.185,-621.0346,4428.1494,1.1013805429140726,1.4988245765368144,0.3974440336227417,30833.167903645834,18858.710416666665,11974.457486979167,-5868.9785,-2598.3455,3270.6333,1.1368211030960083,1.2039388736089072,0.06711777051289876
2014,2015,2019,31535.936328125,-12574.622,1.0826552708943684,62501.2338782271,0.26454058090845745,32914.87024739583,24760.911328125,8153.958919270834,-13332.01,-8853.407,4478.601,1.0360898653666177,1.3114421447118123,0.2753522793451945,39990.56653645833,22345.469661458334,17645.096875,-16510.102,-8296.624,8213.477,1.045622436205546,1.1229112466176352,0.07728881041208903
2014,2015,2021,33658.27135416667,-14955.312,1.1703836520512898,65342.59611608841,0.24543256759643556,35742.31484375,27326.137955729166,8416.176888020833,-16168.04,-11270.564,4897.476,1.079046646753947,1.4479011654853822,0.36885451873143515,42114.9109375,24405.8140625,17709.096875,-18819.426,-10727.562,8091.861,1.1461829980214437,1.1968617677688598,0.050678769747416176
2014,2015,2022,35728.538411458336,-18120.87,1.1007676521937053,70280.91305632026,0.22641494671503704,37775.2609375,29413.678450520834,8361.582486979167,-19379.488,-14237.576,5141.9126,1.0435697078704833,1.2772434830665589,0.23367377519607543,44619.445052083334,26109.342317708335,18510.102734375,-22525.055,-13355.918,9169.132,1.0761341015497843,1.1274189670880637,0.05128486553827922
2015,2016,2018,25350.482096354168,-2842.0366,1.2270164966583252,54104.24711254113,0.38264141281445824,26242.100325520834,21011.984375,5230.115950520833,-3552.017,612.63257,4164.65,1.1414461731910706,1.6433897733688354,0.5019436001777648,31158.841731770834,19094.9169921875,12063.924739583334,-3985.3992,-1610.6439,2374.7551,1.1896124164263406,1.2673004150390625,0.07768799861272176
2015,2016,2019,30716.611458333333,-14279.203,1.1183483918507895,61210.90539179844,0.2946117679278056,31947.236328125,24670.260091145832,7276.976236979167,-15288.069,-9322.403,5965.6655,1.0604685425758362,1.4027255058288575,0.34225696325302124,38445.575911458334,22314.965169270832,16130.6107421875,-20130.53,-7918.6143,12211.916,1.0249468604723613,1.2198790113131206,0.19493215084075927
2015,2016,2021,32787.440625,-16728.408,1.1917261123657226,64052.93015944976,0.2749406556288401,34681.12981770833,27033.677018229166,7647.452799479167,-18522.816,-11276.293,7246.5244,1.0877595941225688,1.5076167702674865,0.4198571761449178,40483.76549479167,24366.846158854165,16116.9193359375,-22639.988,-10260.51,12379.48,1.1072677453358968,1.284132440884908,0.17686469554901124
2015,2016,2022,35076.461197916666,-19904.602,1.1298176368077597,69460.42391814789,0.24438286026318867,36945.621875,29309.440299479167,7636.181575520834,-21737.44,-14249.653,7487.788,1.0581558068593344,1.3509196519851685,0.29276384512583414,43322.233203125,26155.243098958334,17166.990104166667,-26421.285,-12854.111,13567.175,1.0511962572733562,1.2148791670799255,0.1636829098065694
2016,2017,2019,30753.103645833333,-15526.759,1.1054897944132487,61202.223581500046,0.2948140501976013,32023.815494791666,24509.802213541665,7514.01328125,-16737.934,-9575.959,7161.976,1.045543372631073,1.4000205755233766,0.35447720289230344,38563.85299479167,22262.555924479166,16301.2970703125,-21522.256,-9009.448,12512.808,1.022102693716685,1.1961343963940938,0.17403170267740886
2016,2017,2021,32791.345052083336,-17767.586,1.1880711277325948,64020.443927999986,0.2756769378980001,34678.45690104167,27057.5677734375,7620.889127604167,-19932.08,-11191.003,8741.075,1.0716537435849507,1.5417924880981446,0.47013874451319376,40540.22408854167,24313.2521484375,16226.971940104168,-23798.135,-11169.525,12628.606,1.1128297050793965,1.2703932126363118,0.15756350755691528
2016,2017,2022,35018.45403645833,-21014.467,1.1309835116068523,69400.1530325766,0.24569482604662576,36901.71432291667,29207.925520833334,7693.788802083333,-23244.342,-14134.51,9109.829,1.0503884156545003,1.3796478152275085,0.3292593995730082,43277.819921875,26082.528645833332,17195.291276041666,-27720.842,-13758.74,13962.098,1.056957240899404,1.2110735654830933,0.15411632458368937
2017,2018,2021,32301.413736979168,-14671.81,1.2533137639363607,62490.24991384454,0.30988861322402955,34123.376171875,26765.579166666666,7357.797005208334,-16833.637,-8103.337,8730.301,1.1234815994898477,1.647794258594513,0.5243126591046651,39916.109765625,23970.129752604167,15945.980013020833,-19988.477,-8854.813,11133.662,1.2097980618476867,1.3009244879086812,0.09112642606099447
2017,2018,2022,34370.630078125,-17900.123,1.1931032339731853,67525.57390393427,0.28589407404263817,36182.93177083333,28779.0396484375,7403.892122395833,-20165.592,-10910.339,9255.255,1.100857683022817,1.4777132590611777,0.3768555760383606,42529.663802083334,25543.257421875,16986.406380208333,-23846.848,-11466.274,12380.573,1.1492874423662822,1.2405081311861674,0.09122068881988525
2018,2019,2022,29667.723958333332,-5805.0684,1.2792012572288514,62844.97892620187,0.3814614693323771,31084.624153645833,25296.08515625,5788.538997395834,-7026.984,-2035.0278,4991.9556,1.1858249107996623,1.567300307750702,0.38147539695103966,35943.69609375,22877.660807291668,13066.035286458333,-7153.155,-4346.554,2806.6,1.2550891439119976,1.3052885373433432,0.05019939343134562
2021,2022,2022,29712.53432291666,1039.6084,1.431156109968821,60195.41834061283,0.3992175404230754,31232.165638020833,25059.016796875,6173.148841145832,204.81721,3595.9116,3391.095,1.3308101979891458,1.7384690721829734,0.40765887419382735,36049.68205729166,22818.578411458337,13231.103645833333,873.22424,1220.6956,496.77557,1.396309208869934,1.469066146214803,0.07498588403065999
